175078,MN
175005,MN
174844,MN
174899,MN
174075,MN
174233,MN
174251,MN
456959,MN
174066,MN
174491,MN
174914,MN
125231,MN
175272,MN
175342,MS
175421,MS
175430,MS
175616,MS
175856,MS
175980,MS
176053,MS
176080,MS
176035,MS
176044,MS
176318,MS
176336,MS
458955,MS
176406,MS
176017,MS
176372,MS
176479,MS
457688,MO
176628,MO
176664,MO
177719,MO
369516,MO
176789,MO
176910,MO
445267,MO
176947,MO
466921,MO
457697,MO
178697,MO
177065,MO
177083,MO
155283,MO
177117,MO
176770,MO
177144,MO
482538,MO
177214,MO
492801,MO
177339,MO
177418,MO
177542,MO
177551,MO
177746,MO
177940,MO
177968,MO
177986,MO
178059,MO
178208,MO
178244,MO
178341,MO
179566,MO
178411,MO
178369,MO
178387,MO
178624,MO
178679,MO
178721,MO
178891,MO
178989,MO
179043,MO
179256,MO
179159,MO
417734,MO
179557,MO
179326,MO
442426,MO
179548,MO
178767,MO
178615,MO
176965,MO
179265,MO
178396,MO
178402,MO
178420,MO
494685,MO
179867,MO
179894,MO
179946,MO
179955,MO
179964,MO
180106,MT
262165,MT
180461,MT
180179,MT
180522,MT
180416,MT
180595,MT
180647,MT
366340,MT
180489,MT
180692,MT
180258,MT
180717,MT
180814,NE
180878,NE
180948,NE
180832,NE
181604,NE
180984,NE
181002,NE
181020,NE
181127,NE
181330,NE
181297,NE
181446,NE
181534,NE
181543,NE
430485,NE
181738,NE
181215,NE
181394,NE
181428,NE
181464,NE
181783,NE
181853,NE
487375,NV
486938,NV
182005,NV
482547,NV
182306,NV
441900,NV
445735,NV
182458,NV
459824,NV
182500,NV
182281,NV
182290,NV
484710,NV
182564,NV
182634,NH
182670,NH
182795,NH
183257,NH
183062,NH
182917,NH
182980,NH
183080,NH
183211,NH
183239,NH
183026,NH
183275,NH
183071,NH
183044,NH
490513,NJ
449658,NJ
183789,NJ
183804,NJ
488314,NJ
183822,NJ
183910,NJ
183974,NJ
486956,NJ
482556,NJ
184348,NJ
448354,NJ
421878,NJ
184959,NJ
184694,NJ
184603,NJ
184612,NJ
184773,NJ
185262,NJ
461847,NJ
185572,NJ
185590,NJ
185129,NJ
185828,NJ
440794,NJ
186131,NJ
384421,NJ
186186,NJ
194718,NJ
186201,NJ
186283,NJ
184782,NJ
186371,NJ
186380,NJ
186399,NJ
186618,NJ
186432,NJ
186584,NJ
186867,NJ
186876,NJ
453215,NJ
186900,NJ
187134,NJ
187046,NJ
445300,NJ
187444,NJ
490319,NJ
491622,NJ
493716,NJ
491914,NJ
491640,NJ
491710,NJ
493707,NJ
488350,NJ
491613,NJ
476692,NJ
451398,NJ
481438,NJ
451370,NJ
491765,NJ
444088,NM
187648,NM
187745,NM
187596,NM
187897,NM
187967,NM
188030,NM
188058,NM
402776,NM
245652,NM
187985,NM
188182,NM
188304,NM
188429,NY
188526,NY
188641,NY
188854,NY
404994,NY
188942,NY
128586,NY
245777,NY
495031,NY
189088,NY
189097,NY
476717,NY
444413,NY
189228,NY
485999,NY
189273,NY
486196,NY
196079,NY
189413,NY
188517,NY
189583,NY
189592,NY
480091,NY
189565,NY
189705,NY
189848,NY
488004,NY
189857,NY
190044,NY
190099,NY
193399,NY
190558,NY
190150,NY
190248,NY
493600,NY
190372,NY
190415,NY
190503,NY
190512,NY
190549,NY
190567,NY
190576,NY
190594,NY
190600,NY
190637,NY
190646,NY
190655,NY
190664,NY
190691,NY
190725,NY
194569,NY
482413,NY
190761,NY
190716,NY
190983,NY
196680,NY
196042,NY
191126,NY
191205,NY
191241,NY
191515,NY
191533,NY
191597,NY
191621,NY
191630,NY
191649,NY
191676,NY
191931,NY
191968,NY
192004,NY
192040,NY
192165,NY
192192,NY
192323,NY
192271,NY
192448,NY
192624,NY
192703,NY
192712,NY
192749,NY
192785,NY
192819,NY
192864,NY
490328,NY
192925,NY
193016,NY
193061,NY
193052,NY
193070,NY
190114,NY
193247,NY
193292,NY
193308,NY
193353,NY
193584,NY
418126,NY
194091,NY
194116,NY
193900,NY
193973,NY
194161,NY
194189,NY
194310,NY
414595,NY
194392,NY
189282,NY
194499,NY
194578,NY
194657,NY
194693,NY
194666,NY
194736,NY
405854,NY
484871,NY
194763,NY
194824,NY
194958,NY
195003,NY
195128,NY
195720,NY
195304,NY
197151,NY
195438,NY
195474,NY
195526,NY
195164,NY
195173,NY
195216,NY
195809,NY
195544,NY
195243,NY
196176,NY
196097,NY
196060,NY
196158,NY
196219,NY
196121,NY
196130,NY
196167,NY
196237,NY
196194,NY
196246,NY
196200,NY
196033,NY
196103,NY
196006,NY
196015,NY
196024,NY
196149,NY
196255,NY
196264,NY
196291,NY
196051,NY
196185,NY
196112,NY
196413,NY
196440,NY
451404,NY
196431,NY
195234,NY
197285,NY
192110,NY
454184,NY
193654,NY
196583,NY
196592,NY
196653,NY
196866,NY
197027,NY
197036,NY
197018,NY
196088,NY
195030,NY
196307,NY
446604,NY
197045,NY
197133,NY
188340,NY
197142,NY
197197,NY
197221,NY
197230,NY
197647,NY
420325,NY
375230,NY
481410,NY
197601,NY
491057,NY
190752,NY
455257,NY
197674,NY
493594,NY
431983,NY
490504,NY
486017,NY
490276,NY
197692,NY
441609,NY
486026,NY
197708,NY
494737,NY
487746,NY
488101,NY
405058,NY
493664,NY
197735,NY
197744,NY
197869,NC
197911,NC
197984,NC
197993,NC
198066,NC
198109,NC
198136,NC
199971,NC
461032,NC
489937,NC
433174,NC
198215,NC
489344,NC
444778,NC
198303,NC
198385,NC
482565,NC
198419,NC
198464,NC
198507,NC
198516,NC
198543,NC
198561,NC
461528,NC
198598,NC
198613,NC
198677,NC
198695,NC
445708,NC
198756,NC
198808,NC
198835,NC
421832,NC
198862,NC
198899,NC
198950,NC
198969,NC
199458,NC
199032,NC
199102,NC
199157,NC
199193,NC
199209,NC
199306,NC
198978,NC
199412,NC
199582,NC
199607,NC
199643,NC
481720,NC
199759,NC
233602,NC
199698,NC
453163,NC
199069,NC
199111,NC
199120,NC
199139,NC
199148,NC
199281,NC
199184,NC
199218,NC
199847,NC
199865,NC
200004,NC
199272,NC
199962,NC
199999,NC
200022,ND
200059,ND
200226,ND
200253,ND
200332,ND
200086,ND
200013,ND
200466,ND
200484,ND
200527,ND
200554,ND
200156,ND
200217,ND
200280,ND
200572,ND
200873,OH
483018,OH
485908,OH
245892,OH
201061,OH
201104,OH
201177,OH
201195,OH
201371,OH
201441,OH
201469,OH
201548,OH
201645,OH
201654,OH
201690,OH
454236,OH
201867,OH
201973,OH
202046,OH
202073,OH
202134,OH
202170,OH
202514,OH
202523,OH
482574,OH
205957,OH
202806,OH
452948,OH
202903,OH
202912,OH
203085,OH
200785,OH
203128,OH
203368,OH
203447,OH
203456,OH
203526,OH
203517,OH
203492,OH
203465,OH
203474,OH
203483,OH
203535,OH
203544,OH
203580,OH
203748,OH
203757,OH
203775,OH
203845,OH
203960,OH
204006,OH
204015,OH
204024,OH
204176,OH
204200,OH
204194,OH
204264,OH
204422,OH
204468,OH
204501,OH
201964,OH
204617,OH
204635,OH
204671,OH
204796,OH
204680,OH
204699,OH
204705,OH
204820,OH
204802,OH
204848,OH
204857,OH
204839,OH
204866,OH
204909,OH
204936,OH
205027,OH
205124,OH
205443,OH
205470,OH
201821,OH
206589,OH
205391,OH
206394,OH
202763,OH
206048,OH
206154,OH
206279,OH
200800,OH
201955,OH
201946,OH
201885,OH
202480,OH
204185,OH
204486,OH
205203,OH
206084,OH
206349,OH
206437,OH
206491,OH
206507,OH
206525,OH
206613,OH
206604,OH
206622,OH
206695,OH
206817,OK
206914,OK
207041,OK
443058,OK
207209,OK
245953,OK
207263,OK
207306,OK
207403,OK
207324,OK
207458,OK
207351,OK
207564,OK
207388,OK
207397,OK
206835,OK
207582,OK
207157,OK
207661,OK
207847,OK
206862,OK
207856,OK
207865,OK
207254,OK
206941,OK
207342,OK
207500,OK
207722,OK
207971,OK
443599,OR
442949,OR
209409,OR
210331,OR
208646,OR
208822,OR
209056,OR
209065,OR
437325,OR
437316,OR
209241,OR
209287,OR
209296,OR
208725,OR
209490,OR
209506,OR
209542,OR
407610,OR
209603,OR
209612,OR
209807,OR
209922,OR
210146,OR
209551,OR
209825,OR
210438,OR
210304,OR
480198,OR
210429,OR
210401,OR
210571,PA
210669,PA
210775,PA
211088,PA
211158,PA
210492,PA
211273,PA
211291,PA
211352,PA
215114,PA
211361,PA
211431,PA
211440,PA
211468,PA
211477,PA
211556,PA
211583,PA
211608,PA
211644,PA
211024,PA
211893,PA
211981,PA
210739,PA
482608,PA
212009,PA
212054,PA
212106,PA
212115,PA
212133,PA
212160,PA
212197,PA
212577,PA
212601,PA
212656,PA
212674,PA
212771,PA
212805,PA
212832,PA
446640,PA
212911,PA
212984,PA
212993,PA
213011,PA
213020,PA
213251,PA
213303,PA
213321,PA
213349,PA
213358,PA
213367,PA
213376,PA
213385,PA
213400,PA
213507,PA
213543,PA
213598,PA
213613,PA
213668,PA
213774,PA
213783,PA
213826,PA
213987,PA
213996,PA
214041,PA
214069,PA
214148,PA
214157,PA
214166,PA
214175,PA
214272,PA
214883,PA
214971,PA
215053,PA
442356,PA
366252,PA
215415,PA
215442,PA
215655,PA
215691,PA
216047,PA
215743,PA
215770,PA
215798,PA
215947,PA
216010,PA
216038,PA
443784,PA
216278,PA
216287,PA
216311,PA
216339,PA
495767,PA
215105,PA
216357,PA
216366,PA
215062,PA
215266,PA
215275,PA
215284,PA
215293,PA
215929,PA
215132,PA
216542,PA
216524,PA
216597,PA
216667,PA
216694,PA
216764,PA
216807,PA
216852,PA
216931,PA
217013,PA
217040,PA
217059,PA
217156,RI
217165,RI
493822,RI
460349,RI
217235,RI
217305,RI
217402,RI
217420,RI
217493,RI
217518,RI
217536,RI
217484,RI
217624,SC
485698,SC
217633,SC
217721,SC
217749,SC
217688,SC
217864,SC
217873,SC
217882,SC
217891,SC
218724,SC
217907,SC
217819,SC
217934,SC
217925,SC
217961,SC
217998,SC
218061,SC
218070,SC
218113,SC
218229,SC
218238,SC
218335,SC
218399,SC
218414,SC
218441,SC
218539,SC
218733,SC
251312,SC
217776,SC
218821,SC
458964,SC
218645,SC
218654,SC
218663,SC
218742,SC
218919,SC
446613,SC
218964,SC
218973,SC
219000,SD
219046,SD
219082,SD
219091,SD
219198,SD
440749,SD
219204,SD
219259,SD
219277,SD
219295,SD
219374,SD
219347,SD
219356,SD
219383,SD
219471,SD
219505,TN
219602,TN
219639,TN
219709,TN
219718,TN
219790,TN
219806,TN
219833,TN
219949,TN
482617,TN
220075,TN
220181,TN
220215,TN
488068,TN
368443,TN
444255,TN
220002,TN
220473,TN
220516,TN
220598,TN
220604,TN
220613,TN
220631,TN
219976,TN
220701,TN
220710,TN
220978,TN
481225,TN
486901,TN
368452,TN
412599,TN
221351,TN
446525,TN
220552,TN
221661,TN
443766,TN
221838,TN
221847,TN
221731,TN
487010,TN
221740,TN
221759,TN
221768,TN
221519,TN
221892,TN
221953,TN
221971,TN
220862,TN
221999,TN
449764,TN
220206,TN
443340,TN
222178,TX
222628,TX
445133,TX
222831,TX
494162,TX
222877,TX
222983,TX
222992,TX
247825,TX
223083,TX
223117,TX
444398,TX
223232,TX
223506,TX
466930,TX
437732,TX
494630,TX
388520,TX
247834,TX
224004,TX
475608,TX
224226,TX
224244,TX
482635,TX
224527,TX
406033,TX
224961,TX
480912,TX
481401,TX
225070,TX
225201,TX
225247,TX
225399,TX
225548,TX
225575,TX
225885,TX
226091,TX
226134,TX
226231,TX
226383,TX
226587,TX
417752,TX
224776,TX
226806,TX
226833,TX
482325,TX
461795,TX
227331,TX
243823,TX
227429,TX
227526,TX
223463,TX
445203,TX
227757,TX
227845,TX
227881,TX
228042,TX
409315,TX
480073,TX
228246,TX
451556,TX
228468,TX
228325,TX
228486,TX
228343,TX
228149,TX
228431,TX
458973,TX
228501,TX
228529,TX
226152,TX
228723,TX
224554,TX
224147,TX
228705,TX
483036,TX
459949,TX
224545,TX
228875,TX
228884,TX
430704,TX
228981,TX
229063,TX
228459,TX
229115,TX
229337,TX
492689,TX
229160,TX
229179,TX
451820,TX
222938,TX
458982,TX
392257,TX
439701,TX
228769,TX
228778,TX
228787,TX
228796,TX
229027,TX
228802,TX
229300,TX
228644,TX
416801,TX
228653,TX
229018,TX
227368,TX
229267,TX
229355,TX
224323,TX
225511,TX
225414,TX
225432,TX
225502,TX
226471,TX
227216,TX
484905,TX
484756,TX
227863,TX
225627,TX
377342,TX
226879,TX
229780,TX
477039,TX
229814,TX
224679,TX
224660,TX
229887,TX
447263,UT
230038,UT
230056,UT
448239,UT
230171,UT
447421,UT
230366,UT
465812,UT
480985,UT
445692,UT
444787,UT
380438,UT
230597,UT
230603,UT
438151,UT
230621,UT
380465,UT
230764,UT
230728,UT
230737,UT
230782,UT
433387,UT
230807,UT
230816,VT
230834,VT
230852,VT
230889,VT
247649,VT
230959,VT
230977,VT
230913,VT
230995,VT
231059,VT
231095,VT
231174,VT
231165,VT
232797,VA
458113,VA
231420,VA
449931,VA
231554,VA
233356,VA
231581,VA
231785,VA
232618,VA
420024,VA
232016,VA
460871,VA
231712,VA
482653,VA
232043,VA
248934,VA
232025,VA
460376,VA
232089,VA
232186,VA
232256,VA
232265,VA
232308,VA
483780,VA
232423,VA
232557,VA
232566,VA
232672,VA
232706,VA
232937,VA
232982,VA
451927,VA
233277,VA
233301,VA
233295,VA
231651,VA
233408,VA
233426,VA
232885,VA
233541,VA
459259,VA
459268,VA
233611,VA
438498,VA
233684,VA
233718,VA
458496,VA
233897,VA
232609,VA
437097,VA
232681,VA
233374,VA
442639,VA
234076,VA
234030,VA
234085,VA
233921,VA
234155,VA
234164,VA
234137,VA
234173,VA
234207,VA
231624,VA
245883,WA
235547,WA
234669,WA
234696,WA
439190,WA
234827,WA
234845,WA
102845,WA
234915,WA
234933,WA
234951,WA
234979,WA
235024,WA
443410,WA
235097,WA
235103,WA
443049,WA
235316,WA
235334,WA
235343,WA
235422,WA
235431,WA
235699,WA
235750,WA
236072,WA
377546,WA
380377,WA
236133,WA
487603,WA
236188,WA
236230,WA
236258,WA
235237,WA
236382,WA
236452,WA
236513,WA
488448,WA
236577,WA
236595,WA
236638,WA
236504,WA
236692,WA
236708,WA
236753,WA
235167,WA
236328,WA
377555,WA
236948,WA
377564,WA
236887,WA
236896,WA
236939,WA
236975,WA
237011,WA
237039,WA
237057,WA
237066,WA
475200,WA
237109,WA
237118,WV
449339,WV
237136,WV
237181,WV
237215,WV
475398,WV
237330,WV
237358,WV
237367,WV
237385,WV
237525,WV
237640,WV
237701,WV
237783,WV
237792,WV
456621,WV
237312,WV
377661,WV
237932,WV
237899,WV
238032,WV
237686,WV
237950,WV
237969,WV
238078,WV
238193,WI
238324,WI
238333,WI
451750,WI
238430,WI
238458,WI
238476,WI
413617,WI
238573,WI
